Company Name,BSE id,NSE id
XL ENERGY LTD.,,XLENERGY
NISSAN COPPER LTD.,,NCOPPER
TANLA SOLUTIONS LTD.,,TANLA
PYRAMID SAIMIRA THEATRE LTD.,,PSTL
CAIRN INDIA LTD.,,CAIRN
SHREE ASHTAVINAYAK CINE VISION LTD.,,SHREEASHTA
SITI CABLE NETWORK LTD.,,SITICABLE
LUMAX AUTO TECHNOLOGIES LTD.,,LUMAXTECH
AUTOLINE INDUSTRIES LTD.,,AUTOIND
NETWORK18 MEDIA &amp; INVESTMENTS LTD.,,NETWORK18
HUBTOWN LTD.,,HUBTOWN
TV18 BROADCAST LTD.,,TV18BRDCST
CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,,CTE
NATCOBBPH,,NATCOBBPH
POCHIRAJU INDUSTRIES LTD.,,POCHIRAJU
TECHNOCRAFT INDUSTRIES (INDIA) LTD.,,TIIL
REDINGTON (INDIA) LTD.,,REDINGTON
AI CHAMPDANY INDUSTRIES LTD.,,AICHAMP
FIRSTSOURCE SOLUTIONS LTD.,,FSL
POWER FINANCE CORPORATION LTD.,,PFC
AHLUWALIA CONTRACTS (INDIA) LTD.,,AHLUCONT
TRANSWARRANTY FINANCE LTD.,,TFL
C &amp; C CONSTRUCTIONS LTD.,,CANDC
INDIAN BANK,,INDIANB
SMS PHARMACEUTICALS LTD.,,SMSPHARMA
BROADCAST INITIATIVES LTD.,,BROADCAST
ORIENTAL TRIMEX LTD.,,ORIENTALTL
EVINIX ACCESSORIES LTD.,,EVINIX
MINDTREE LTD.,,MINDTREE
INDUS FILA LTD.,,INDUSFILA
IDEA CELLULAR LTD.,,IDEA
EURO CERAMICS LTD.,,EUROCERA
VTX INDUSTRIES LIMITED,,VTXIND
JAGJANANI TEXTILES LTD.,,JAGJANANI
RAJ TELEVISION NETWORK LTD.,,RAJTV
PAGE INDUSTRIES LTD.,,PAGEIND
AMD INDUSTRIES LTD.,,AMDIND
LAWRESHWAR POLYMERS LTD.,,LEHAR
ASTRAL POLY TECHNIK LTD.,,ASTRAL
ABHISHEK CORPORATION LTD.,,ABHISHEK
INDIABULLS REAL ESTATE LTD.,,IBREALEST
SPARSH BPO SERVICES LTD.,,SPARSHBPO
CAMLIN FINE SCIENCES LTD.,,CAMLINFIN
ICRA LTD.,,ICRA
Sancia Global Infraprojects Limited,,SANCIA
ORBIT CORPORATION LTD.,,ORBITCORP
GAELBBPH,,GAELBBPH
DISH TV INDIA LTD.,,DISHTV
SAHYADRI INDUSTRIES LTD.,,SAHYADRI
SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,,SRHHYPOLTD
FORTIS HEALTHCARE LTD.,,FORTIS
ASELBBPH,,ASELBBPH
TGB BANQUETS AND HOTELS LTD.,,TGBHOTELS
MROTEKBBPH,,MROTEKBBPH
HILTON METAL FORGING LTD.,,HILTON
DELTA CORP LTD.,,DELTACORP
BINANI CEMENT LTD.,,BINANICEM
MIC ELECTRONICS LTD.,,MIC
INSECTICIDES (INDIA) LTD.,,INSECTICID
MCDOWELL HOLDINGS LTD.,,MCDHOLDING
ASAHI SONGWON COLORS LTD.,,ASAHISONG
NITIN FIRE PROTECTION INDUSTRIES LTD.,,NITINFIRE
HARYANA CAPFIN LTD.,,HARYNACAP
TIME TECHNOPLAST LTD.,,TIMETECHNO
GLORY POLYFILMS LTD.,,GLORY
DECOLIGHT CERAMICS LTD.,,DECOLIGHT
HINDUJA GLOBAL SOLUTIONS LTD.,,HGS
NETFLIER FINCO LTD.,,NETFLIER
ICICI PRUDENTIAL MUTUAL FUND,,IPRUFMP36AG
SPICE COMMUNICATIONS LTD.,,SPICETELE
NELCAST LTD.,,NELCAST
MEGHMANI ORGANICS LTD.,,MEGH
V2 RETAIL LTD.,,V2RETAIL
DLF LTD.,,DLF
TARMAT LTD.,,TARMAT
ANKIT METAL &amp; POWER LTD.,,ANKITMETAL
SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,,SPARC
HOUSING DEVELOPMENT &amp; INFRASTRUCTURE LTD.,,HDIL
SURYACHAKRA POWER CORPORATION LTD.,,SURYACHAKRA
ALLIED DIGITAL SERVICES LTD.,,ADSL
Everonn Education ltd,,EVERONN
SIMPLEX PROJECTS LTD.,,SIMPLEX
ALPA LABORATORIES LTD.,,ALPA
SIR SHADI LAL ENTERPRISES LTD.,,SSLEL
OMAXE LTD.,,OMAXE
IVRCL Assets &amp; Holdings Limited,,IVRCLAH
OMNITECH INFOSOLUTIONS LTD.,,OMNITECH
ZYLOG SYSTEMS LTD.,,ZYLOG
CENTRAL BANK OF INDIA,,CENTRALBK
SEL MANUFACTURING COMPANY LTD.,,SELMCL
SUJANA TOWERS LTD.,,SUJANATWR
ASIAN GRANITO INDIA LTD.,,ASIANTILES
K.P.R.MILL LTD.,,KPRMILL
TAKE SOLUTIONS LTD.,,TAKE
PURAVANKARA PROJECTS LTD.,,PURVA
MOTILAL OSWAL FINANCIAL SERVICES LTD.,,MOTILALOFS
VTM LTD.,,VTMLTD
INDOWIND ENERGY LTD.,,INDOWIND
NAGREEKA CAPITAL &amp; INFRASTRUCTURE LTD.,,NAGREEKCAP
MAGNUM VENTURES LTD.,,MAGNUM
HULBBPH,,HULBBPH
POWER GRID CORPORATION OF INDIA LTD.,,POWERGRID
KAVERI SEED COMPANY LTD.,,KSCL
S.E.INVESTMENTS LTD.,,SEINV
KOUTONS RETAIL INDIA LTD.,,KOUTONS
CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,,CCCL
DHANUS TECHNOLOGIES LTD.,,DHANUS
SUPREME INFRASTRUCTURE INDIA LTD.,,SUPREMEINF
SAAMYA BIOTECH (INDIA) LTD.,,SAAMYABIO
MAAN ALUMINIUM LTD.,,MAANALU
IL&amp;FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,,IL&amp;FSENGG
SHARON BIO-MEDICINE LTD.-$,,SHARONBIO
GRABAL ALOK IMPEX LTD.,,GRABALALK
ANIL LTD.,,ANILLTD
PARLE SOFTWARE LTD.,,PARLESOFT
NET 4 INDIA LTD.,,NET4
CIRCUIT SYSTEMS (INDIA) LTD.,,CSIL
ARCOTECH LTD.,,ARCOTECH
RELIGARE ENTERPRISES LTD.,,RELIGARE
BARAK VALLEY CEMENTS LTD.,,BVCL
VARUN INDUSTRIES LTD.,,VARUN
RATHI BARS LTD.,,RATHIBAR
ALLIED COMPUTERS INTERNATIONAL (ASIA) LTD.,,ACIASIA
EMPEE DISTILLERIES LTD.,,EDL
ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,,ADANIPORTS
Edelweiss Financial Services Ltd.,,EDELWEISS
RENAISSANCE JEWELLERY LTD.,,RJL
KOLTE-PATIL DEVELOPERS LTD.,,KOLTEPATIL
KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,,KAUSHALYA
JYOTHY LABORATORIES LTD.,,JYOTHYLAB
ECLERX SERVICES LTD.,,ECLERX
TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,,TRIL
BRIGADE ENTERPRISES LTD.,,BRIGADE
BGR ENERGY SYSTEMS LTD.,,BGRENERGY
BURNPUR CEMENT LTD.,,BURNPUR
MANAKSIA LTD.,,MANAKSIA
PORWAL AUTO COMPONENTS LTD.,,PORWAL
ARIES AGRO LTD.,,ARIES
KUANTUM PAPERS LTD.,,KUANTUM
CAPITAL FIRST LTD.,,CAPF
RELIANCE POWER LTD.,,RPOWER
J.KUMAR INFRAPROJECTS LTD.,,JKIL
CORDS CABLE INDUSTRIES LTD.,,CORDSCABLE
KNR CONSTRUCTIONS LTD.,,KNRCON
MDRASCMBBPH,,MDRASCMBBPH
OnMobile Global Ltd.,,ONMOBILE*
SHRIRAM EPC LTD.,,SHRIRAMEPC
BANG OVERSEAS LTD.,,BANG
IRB INFRASTRUCTURE DEVELOPERS LTD.,,IRB
TULSI EXTRUSIONS LTD.,,TULSI
PIRAMAL GLASS LTD.,,PIRAMGLAS
MANJUSHREE TECHNOPACK LTD.,,MANJUSHREE
GSS INFOTECH LTD.,,GSS
NAHAR CAPITAL &amp; FINANCIAL SERVICES LTD.,,NAHARCAP
V-GUARD INDUSTRIES LTD.,,VGUARD
RELINFRBBPH,,RELINFRBBPH
RURAL ELECTRIFICATION CORPORATION LTD.,,RECLTD
SOLECTRON EMS INDIA LTD.,,SOLECTEMS
GOKAK TEXTILES LTD.,,GOKAKTEX
GAMMON INFRASTRUCTURE PROJECTS LTD.,,GAMMNINFRA
SITA SHREE FOOD PRODUCTS LTD.,,SITASHREE
DEUTSCHE MUTUAL FUND,,DWSFTS43RG
PATNICOMPUT*,,PATNIBBPH
TITAGARH WAGONS LTD.,,TWL
KIRI INDUSTRIES LTD.,,KIRIINDUS
MASTEK*,,MASTKBBPH
CHI INVESTMENTS LTD.,,CHINVEST
GREAT OFFSH*,,GREATOFBBPH
SASKEN COMM*,,SASKENBBPH
SANKHYA INFOTECH LTD.,,SANKHYAIN
GOLDIAM INT*,,GOLDIAMBBPH
ADITYA BIRLA MONEY LTD.-$,,BIRLAMONEY
AISHWARYA TELECOM LTD.,,AISHWARYA
JAI BALAJI INDUSTRIES LTD.,,JAIBALAJI
BAJAJ AUTO LTD.,,BAJAJ-AUTO
BAJAJ FINSERV LTD.,,BAJAJFINSV
GOKUL REFOILS &amp; SOLVENT LTD.,,GOKUL
ANU'S LABORATORIES LTD.,,ANULABS
SRF LIMITED*,,SRFLBBPH
RPG LIFE SCIENCES LTD.,,RPGLIFE
ENSO SECUTRACK LTD.-$,,ENSOSECUT
KOTAK MAHINDRA MUTUAL FUND,,KTKSENSEX
NIRAJ CEMENT STRUCTURALS LTD.,,NIRAJ
BAFNA PHARMACEUTICALS LTD.,,BAFNAPHARM
METKORE ALLOYS &amp; INDUSTRIES LTD.,,METKORE
MVL LTD.,,MVL
CHL LTD.,,CHLLTD
ARCHIDPLY INDUSTRIES LTD.,,ARCHIDPLY
AVON CORPORATION LTD.,,AVONCORP
FIRST WINNER INDUSTRIES LTD.,,FIRSTWIN
KSK ENERGY VENTURES LTD.,,KSK
LOTUS EYE CARE HOSPITAL LTD.,,LOTUSEYE
NEXTGEN ANIMATION MEDIAA LTD.,,NEXTGENT
ANG AUTO*,,ANGAUTOBBPH
SOMI CONVEYOR BELTINGS LTD.,,SOMICONV
DEUTSCHE MUTUAL FUND - DWS FIXED TERM SERIES 50 - PLAN A - DIVIDEND OPTION,,DWSFTS50AD
DEUTSCHE MUTUAL FUND - DWS FIXED TERM SERIES 50 - PLAN B - DIVIDEND OPTION,,DWSFTS50BD
BIRLA COTSYN (INDIA) LTD.,,BIRLACOT
LGB FORGE LTD.,,LGBFORGE
OCL IRON AND STEEL LTD.,,OISL
GATEWAYDIST*,,GDLBBPH
OCTAV INVESTMENTS LTD.,,OCTAVINV
Coral Hub Limited,,CORAL-HUB
LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,,LPDC
GUJARAT FLU*,,GUJFLUOBBPH
SICAGEN INDIA LTD.,,SICAGEN
NU TEK INDIA LTD.,,NUTEK
AUSTRAL COKE &amp; PROJECTS LTD.,,AUSTRAL
RESURGERE MINES &amp; MINERALS INDIA LTD.,,RMMIL
SIMPLEX MILLS COMPANY LTD.,,SIMPLXMIL
SIMPLEX PAPERS LTD.,,SIMPLXPAP
RAIN COMMOD*,,RAINBBPH
SURANA TELE*,,SURANABBPH
20 MICRONS LTD.,,20MICRONS
WABCO INDIA LTD.,,WABCOINDIA
VALIANT COM*,,VALIANTBBPH
HEG LIMITED*,,HEGBBPH
CHEMCEL BIO-TECH LTD.,,CHEMCEL
DLF LIMITED*,,DLFBBPH
RSYSTEM INT*,,RSYSBBPH
ALKALI METALS LTD.,,ALKALI
MAESTROBBPH,,MAESTROBBPH
FDC LIMITED*,,FDCBBPH
IPCALABBBPH,,IPCALABBBPH
ISGEC HEAVY ENGINEERING LTD.,,ISGEC
GODREJ CONS*,,GODRJCPBBPH
ALEMBICBBPH,,ALEMBICBBPH
MONNE ISPAT*,,MONNETBBPH
SUPREM IND*,,SUPREMEBBPH
JINDAL POLY*,,JINDPOLBBPH
EID PARRY*,,EIDPARYBBPH
BOSCHBBPH,,BOSCHBBPH
IIFLBBPH,,IIFLBBPH
SPRMPETBBPH,,SPRMPETBBPH
NAVBHAR VEN*,,NBVENTRBBPH
SELANBBPH,,SELANBBPH
HOVBBPH,,HOVBBPH
AUSTENGBBPH,,AUSTENGBBPH
GI ENGINEERING SOLUTIONS LTD.,,GISOLUTION
MANGALAMCEM*,,MANGALCBBPH
GSS AMERICA*,,GSSAMERBBPH
HYDROSBBPH,,HYDROSBBPH
TTKHEBBPH,,TTKHEBBPH
LKP FIN*,,LKPFINBBPH
KLBRENGBBPH,,KLBRENGBBPH
EDSERV SOFTSYSTEMS LTD.,,EDSERV
VEDAVAAG SYSTEMS LTD.,,VEDAVAAG
TV TODAY*,,TVTNBBPH
ZENTECBBPH,,ZENTECBBPH
BRANDHOUSE RETAILS LTD.,,BRANDHOUSE
SANDESHBBPH,,SANDESHBBPH
APLOTYRBBPH,,APLOTYRBBPH
GITNJLIBBPH,,GITNJLIBBPH
REI SIX TEN RETAIL LTD.,,REISIXTEN
IBVENBBPH,,IBVENBBPH
PENARINBBPH,,PENARINBBPH
ARROW TEXTILES LTD.,,ARROWTEX
AVANTEL LTD*,,AVANTELBBPH
DAICHIBBPH,,DAICHIBBPH
GODREJ IND*,,GODRJBBPH
MANJEERA CONSTRUCTIONS LTD.,,MANJEERA
MERCKBBPH,,MERCKBBPH
AROGRANBBPH,,AROGRANBBPH
RISHABHDEV TECHNOCABLE LTD.,,RDEVCAB
Tata Smart Investment Plan- 1 Scheme A - Dividend option,,SM1AD
Tata Smart Investment Plan- 1 Scheme A - Growth option,,SM1AG
Tata Smart Investment Plan- 1 Scheme B - Dividend option,,SM1BD
Tata Smart Investment Plan- 1 Scheme B - Growth option,,SM1BG
MAHINDRA HOLIDAYS &amp; RESORTS INDIA LTD.,,MHRIL
TELEDATA TECHNOLOGY SOLUTIONS LTD.,,TELEDATAIT
Excel Realty N Infra Ltd,,EXCEL
DCHLBBPH,,DCHLBBPH
AEGISLOBBPH,,AEGISLOBBPH
RAJ OIL MILLS LTD.,,RAJOIL
JINDLPOBBPH,,JINDLPOBBPH
BENGAL &amp; ASSAM COMPANY LTD.,,BENGALASM
ADANI POWER LTD.,,ADANIPOWER
SOFTSOLBBPH,,SOFTSOLBBPH
NHPC LTD.,,NHPC
PROVOGUBBPH,,PROVOGUBBPH
PREMIER ENERGY AND INFRASTRUCTURE LTD.,,PEIL
SURYAAMBA SPINNING MILLS LTD.,,SURYAAMBA
SRFBBPH,,SRFBBPH
JINDAL COTEX LTD.,,JINDCOT
GLOBUS SPIRITS LTD.,,GLOBUSSPR
OIL INDIA LTD.,,OIL
Reliance Defence and Engineering Ltd,,RDEL
BHILWARA TECHNICAL TEXTILES LTD.,,BTTL
EURO MULTIVISION LTD.,,EUROMULTI
SHREE PRECOATED STEELS LTD.,,SPSL
BHAGYINBBPH,,BHAGYINBBPH
GOLDIMBBPH,,GOLDIMBBPH
PODDARBBPH,,PODDARBBPH
Den Networks Ltd,,DEN
ASTEC LIFESCIENCES LIMITED,,ASTEC
Reliance Broadcast Network Limited,,RBN
Cox &amp; Kings Limited,,COX&amp;KINGS
APCOTEXBBPH,,APCOTEXBBPH
D-Link (India) Ltd,,DLINKINDIA
BRITBRBBPH,,BRITBRBBPH
JSW Energy Ltd,,JSWENERGY
Essar Securities Ltd,,ESSARSEC
Godrej Properties Ltd,,GODREJPROP
D B Corp Ltd,,DBCORP
MBL Infrastructures Ltd,,MBLINFRA
FDCLTDBBPH,,FDCLTDBBPH
Infinite Computer Solutions (India) Ltd,,INFINITE
Jubilant FoodWorks Ltd,,JUBLFOOD
Vascon Engineers Ltd,,VASCONEQ
Syncom Healthcare Ltd,,SYNCOM
Thangamayil Jewellery Ltd,,THANGAMAYL
Aqua Logistics Ltd,,AQUA
D B Realty Ltd,,DBREALTY
Emmbi Industries Ltd,,EMMBI
Hathway Cable &amp; Datacom Ltd,,HATHWAY
ARSS INFRASTRUCTURE PROJECTS LTD.,,ARSSINFRA
TEXMO PIPES &amp; PRODUCTS LTD.,,TEXMOPIPES
TIPSBBPH,,TIPSBBPH
SUNDARAM MULTI PAP LTD.,,SUNDARAM
COROMANDEL ENGINEERING COMPANY LTD.,,COROENGG
ROSSELL INDIA LTD.,,ROSSELLIND
MAN INFRACONSTRUCTION LTD.,,MANINFRA
TAMBOLI CAPITAL LTD.,,TAMBOLI
UNITED BANK OF INDIA,,UNITEDBNK
DQ ENTERTAINMENT (INTERNATIONAL) LTD.,,DQE
IL&amp;FS Transportation Networks Ltd,,IL&amp;FSTRANS
Pradip Overseas Ltd,,PRADIP
PERSISTENT SYSTEMS LTD.,,PERSISTENT
SHREE GANESH JEWELLERY HOUSE (I) LTD.,,SGJHL
INTRASOFT TECHNOLOGIES LTD.,,ISFT
GOENKA DIAMOND &amp; JEWELS LTD.,,GOENKA
KCP SUGAR &amp; INDUSTRIES CORPORATION LTD.,,KCPSUGIND
Kirloskar Electric Company Ltd,,KECL
Talwalkars Better Value Fitness Ltd,,TALWALKARS
MNAKSIABBPH,,MNAKSIABBPH
Nitesh Estates Ltd,,NITESHEST
Tarapur Transformers Ltd,,TARAPUR
Mandhana Industries Ltd,,MANDHANA
GEODLTDBBPH,,GEODLTDBBPH
SJVN Ltd,,SJVN
Jaypee Infratech Ltd,,JPINFRATEC
EMAMI PAPER MILLS LTD.,,EMAMIPAP
SAMRUDDHI CEMENT LTD.,,SAMRUDDHI
Kriti Nutrients Ltd,,KRITINUT
Parabolic Drugs Ltd,,PARABDRUGS
GKB OPHTHALMICS LTD.,,GKB
FRONTLINE SECURITIES LTD.,,FRONTSEC
PANACEABBPH,,PANACEABBPH
TECHNOFAB ENGINEERING LIMITED,,TECHNOFAB
HINDUSTAN MEDIA VENTURES LTD.,,HMVL
EMAMI INFRASTRUCTURE LTD.,,EMAMIINFRA
Shri Aster Silicates Limited,,SHRIASTER
MIDFIELD INDUSTRIES LTD.,,MIDFIELD
ASIAN HOTELS (WEST) LTD.,,AHLWEST
HULTDBBPH,,HULTDBBPH
ASIAN HOTELS (EAST) LTD.,,AHLEAST
SKS MICROFINANCE LTD.,,SKSMICRO
BAJAJ CORP LTD.,,BAJAJCORP
PRAKASH STEELAGE LTD.,,PRAKASHSTL
CNSDSECBBPH,,CNSDSECBBPH
GUJARAT PIPAVAV PORT LTD.,,GPPL
WELSPUN INVESTMENTS AND COMMERCIALS LTD.,,WELINV
HIRA FERRO ALLOYS LTD.,,HIRAFERRO
INDOSOLAR LTD.,,INDOSOLAR
TIRUPATI INKS LTD.,,TIRUPATIINK
MICROSEC FINANCIAL SERVICES LTD.,,MICROSEC
CAREER POINT LTD.,,CAREERP
EROS INTERNATIONAL MEDIA LTD.,,EROSMEDIA
RAMKY INFRASTRUCTURE LTD.,,RAMKY
ORIENT GREEN POWER COMPANY LTD.,,GREENPOWER
ELECTROSTEEL STEELS LTD.,,ESL
GALLANTT ISPAT LTD.,,GALLISPAT
TECPRO SYSTEMS LTD.,,TECPRO
CANTABIL RETAIL INDIA LTD.,,CANTABIL
SEA TV NETWORK LTD.,,SEATV
VA TECH WABAG LTD.,,WABAG
BEDMUTHA INDUSTRIES LTD.,,BEDMUTHA
ASHOKA BUILDCON LTD.,,ASHOKA
COMMERCIAL ENGINEERS &amp; BODY BUILDERS CO. LTD.,,CEBBCO
OBEROI REALTY LTD.,,OBEROIRLTY
PRESTIGE ESTATES PROJECTS LTD.,,PRESTIGE
GYSCOAL ALLOYS LTD.,,GAL
BS LTD.,,BSLIMITED
CRISILBBPH,,CRISILBBPH
COAL INDIA LTD.,,COALINDIA
TECHNO ELECTRIC AND ENGINEERING CO. LTD.,,TECHNO
GRAVITA INDIA LTD.,,GRAVITA
SASKNBBPH,,SASKNBBPH
RPP INFRA PROJECTS LTD.,,RPPINFRA
RDB REALTY &amp; INFRASTRUCTURE LTD.,,RDBRIL
MOIL LTD.,,MOIL
ZEE LEARN LTD.,,ZEELEARN
CLARIS LIFESCIENCES LTD.,,CLARIS
KESAR TERMINALS &amp; INFRASTRUCTURE LTD.,,KTIL
A2Z Infra Engineering Limited,,A2ZINFRA
KIRLOSKAR OIL ENGINES LTD.,,KIRLOSENG
RAVI KUMAR DISTILLERIES LTD.,,RKDL
PUNJAB &amp; SIND BANK,,PSB
FUTURE MARKET NETWORKS LTD.,,FMNL
KIRLOSKAR BROTHERS INVESTMENTS LTD.,,KBIL
Surana Solar Limited,,SURANASOL
SHEKHAWATI POLY-YARN LTD.,,SPYL
KALYANI INVESTMENT COMPANY LTD.,,KICL
BF INVESTMENT LTD.,,BFINVEST
C. MAHENDRA EXPORTS LTD.,,CMAHENDRA
SRS REAL INFRASTRUCTURE LTD.,,SRSREAL
DALMIA BHARAT LTD.,,DALMIABHA
MIDVALLEY ENTERTAINMENT LTD.,,MIDVAL
HINCOMBBPH,,HINCOMBBPH
AGS INFOTECH LIMITED,,AGSINFO
INNOVASSYNTH INVESTMENTS LTD.,,INOVSYNTH
STEL Holdings&#160;Limited,,STEL
OMKAR SPECIALITY CHEMICALS LTD.,,OMKARCHEM
JUBILANT INDUSTRIES LTD.,,JUBLINDS
BIL ENERGY SYSTEMS LTD.,,BILENERGY
TEXMACO RAIL &amp; ENGINEERING LTD.,,TEXRAIL
INDIAN TERRAIN FASHIONS LTD.,,INDTERRAIN
ACROPETAL TECHNOLOGIES LTD.,,ACROPETAL
BCMLBBPH,,BCMLBBPH
SUDAR INDUSTRIES LTD.,,SUDAR
FINEOTEX CHEMICAL LTD.,,FCL
DHUNSERI INVESTMENTS LTD.,,DHUNINV
ZEN TECHNOLOGIES LTD.,,ZENTEC
LOVABLE LINGERIE LTD.,,LOVABLE
PTC INDIA FINANCIAL SERVICES LTD.,,PFS
RELINFBBPH,,RELINFBBPH
SHILPI CABLE TECHNOLOGIES LTD.,,SHILPI
HEGLTDBBPH,,HEGLTDBBPH
TCI DEVELOPERS LTD.,,TCIDEVELOP
ADSLBBPH,,ADSLBBPH
ICSILBBPH,,ICSILBBPH
MUTHOOT FINANCE LTD.,,MUTHOOTFIN
PARAMOUNT PRINTPACKAGING LTD.,,PARAPRINT
SERVALAKSHMI PAPER LTD.,,SERVALL
INNOVENTIVE INDUSTRIES LTD.,,INNOIND
CIL NOVA PETROCHEMICALS LTD.,,CNOVAPETRO
SANGHVI FORGING AND ENGINEERING LTD.,,SANGHVIFOR
Dr.Datsons Labs Limited,,DRDATSONS
VMS INDUSTRIES LTD.,,VMS
TIMBOR HOME LTD.,,TIMBOR
KARMA ENERGY LTD.,,KARMAENG
WEIZMANN FOREX LTD.,,WEIZFOREX
PVRBBPH,,PVRBBPH
TELEDATA MARINE SOLUTIONS LTD.,,TELEMARINE
BIRLA PACIFIC MEDSPA LTD.,,BIRLAPAC
RUSHIL DECOR LTD.,,RUSHIL
ENKEI WHEELS (INDIA) LTD.,,ENKEIWHEL
WELSPUN GLOBAL BRANDS LTD.,,WELGLOB
ZEEENTBBPH,,ZEEENTBBPH
BHARATIYA GLOBAL INFOMEDIA LTD.,,BGLOBAL
INVENTURE GROWTH &amp; SECURITIES LTD.,,INVENTURE
L&amp;T FINANCE HOLDINGS LTD.,,L&amp;TFH
INDIABULLS WHOLESALE SERVICES LTD.,,IBWSL
HEALTHFORE TECHNOLOGIES LTD.,,HEALTHTECH
TREE HOUSE EDUCATION &amp; ACCESSORIES LTD.,,TREEHOUSE
BROOKS LABORATORIES LTD.,,BROOKS
RUPA &amp; COMPANY LTD.,,RUPA
T D POWER SYSTEMS LTD.,,TDPOWERSYS
ONMOBBBPH,,ONMOBBBPH
SRS LTD.,,SRSLTD
ALEMBIC PHARMACEUTICALS LTD.,,APLLTD
VASWANI INDUSTRIES LTD.,,VASWANI
PG ELECTROPLAST LTD.,,PGEL
LESHA INDUSTRIES LTD.,,LESHAIND
PRAKASH CONSTROWELL LTD.,,PRAKASHCON
RDB RASAYANS LTD.,,RDBRL
EONBBPH,,EONBBPH
TIJARIA POLYPIPES LTD.,,TIJARIA
ONELIFE CAPITAL ADVISORS LTD.,,ONELIFECAP
FLEXITUFF INTERNATIONAL LTD.,,FLEXITUFF
TAKSHEEL SOLUTIONS LTD.,,TAKSHEEL
TRIVENI TURBINE LTD.,,TRITURBINE
INDO THAI SECURITIES LTD.,,INDOTHAI
RAINCOBBPH,,RAINCOBBPH
ESSAR SHIPPING LTD.,,ESSARSHPNG
GEMINIBBPH,,GEMINIBBPH
AVANTEBBPH,,AVANTEBBPH
APL APOLLO TUBES LTD.,,APLAPOLLO
GPT INFRAPROJECTS LTD.,,GPTINFRA
KGN ENTERPRISES LTD.,,KGNENT
PRAJINDBBPH,,PRAJINDBBPH
BOROSILBBPH,,BOROSILBBPH
ANSALHBBPH,,ANSALHBBPH
R* Shares Banking Exchange Traded Fund,,RELBANK
FERVENT SYNERGIES LTD.,,FERVENTSYN
AMTEKBBPH,,AMTEKBBPH
VALCOMBBPH,,VALCOMBBPH
THOMAS SCOTT (INDIA) LIMITED,,THOMASCOTT
RELINDBBPH,,RELINDBBPH
TERA SOFTWARE LTD.,,TERASOFT
GEECEEBBPH,,GEECEEBBPH
KALECONBBPH,,KALECONBBPH
KIROILBBPH,,KIROILBBPH
JKLAKBBPH,,JKLAKBBPH
PMC Fincorp Limited,,PMCFIN
FUTURISTIC SOLUTIONS LTD.,,FUTSOL
ALLIANCE INTEGRATED METALIKS LTD.,,AIML
ORIENT REFRACTORIES LTD.,,ORIENTREF
MULTI COMMODITY EXCHANGE OF INDIA LTD.,,MCX
Pyxis Finvest Ltd,,PYXISFIN
MONETBBPH,,MONETBBPH
SCHNEIDER ELECTRIC INFRASTRUCTURE LTD.,,SCHNEIDER
NAGARJUNA OIL REFINERY LTD.,,NAGAROIL
OLYMPIC CARDS LTD.,,OLPCL
NATIONAL BUILDINGS CONSTRUCTION CORPORATION LTD.,,NBCC
MT EDUCARE LTD.,,MTEDUCARE
HEXA TRADEX LTD.,,HEXATRADEX
MAXHEIGHTS INFRASTRUCTURE LTD.,,MAXHEIGHTS
INDBULBBPH,,INDBULBBPH
TRIBHOVANDAS BHIMJI ZAVERI LTD.,,TBZ
VARDHMAN SPECIAL STEELS LTD.,,VSSL
UPLBBPH,,UPLBBPH
Looks Health Services Limited,,LOOKS
SPECIALITY RESTAURANTS LTD.,,SPECIALITY
LKPFINABBPH,,LKPFINABBPH
ALCARGOBBPH,,ALCARGOBBPH
Lypsa Gems &amp; Jewellery Ltd,,LYPSAGEMS
Bio Green Papers Ltd,,BGPL
MAX ALERT SYSTEMS LTD.,,MASL
ASEEM GLOBAL LTD.,,ASEEMG
VKS PROJECTS LTD.,,VKSPL
S.E. POWER LTD.,,SEPOWER
JTL INFRA LTD.,,JTLINFRA
ADVANCE METERING TECHNOLOGY LTD.,,AMTL
NORTH EASTERN CARRYING CORPORATION LTD.,,NECCLTD
SANGAM ADVISORS LTD.,,SAL
JUPITER INFOMEDIA LTD.,,JUPITERIN
VINAYAK POLYCON INTERNATIONAL LTD.,,VINAYAKPOL
KANORIABBPH,,KANORIABBPH
JOINTECA EDUCATION SOLUTIONS LTD.,,JOINTECAED
DYNACONS TECHNOLOGIES LTD.,,DYNATECH
SRG HOUSING FINANCE LTD.,,SRGHFL
LAKSHMI VILAS BANK LTD.,,LAKSHVILAS
COMFORT COMMOTRADE LTD.,,COMCL
ANSHUS CLOTHING LTD.,,ANSHUS
RCL RETAIL LTD.,,RCRL
CINEMAX INDIA LTD.,,CINEMAXIND
BRONZE INFRA-TECH LTD.,,BITL
